Date,WRIMS_C1_Flow,Riverware_Klamath_Outflow,WRIMS_C15_Flow,Riverware_Keno_Outflow,WRIMS_cum_ag_UKL_SS_Delivery,Riverware_cum_ag_UKL_SS_Delivery,WRIMS_Supply,Riverware_Project_Supply_Accounting,WRIMS_OPS_Index,Riverware_OPS_Index,WRIMS_Shadow_Elev,Riverware_Shadow_Elev,WRIMS_UKL_Pool_Elevation,Riverware_UKL_Pool_Elevation,WRIMS_FFA,Riverware_FFA,WRIMS_UKL_PRJ_CREDIT,Riverware_DPSA
27Feb1984,2026,361.4373761,3283,1044.079088,0,0,365220.4657,350000,0.70,0.691533341,4142.00,4143.893422,4142.76,4144.794383,6661.26,6375.445439,79706.07,92704.14752
28Feb1984,2123,3159.450791,3622,4091.888332,0,0,365220.4657,350000,0.71,0.691087961,4142.00,4143.938935,4142.78,4144.703868,6661.26,6599.426303,79756.82,93395.91188
29Feb1984,2050,2859.450791,3261,3431.679996,0,0,365220.4657,350000,0.72,0.699848377,4142.00,4143.922159,4142.79,4144.780439,6661.26,6853.508221,78801.66,93195.32055
01Mar1984,1792,2859.450791,2930,3582.606402,0,0,286557.9679,267361.4466,0.73,0.69978505,4142.00,4143.908368,4142.80,4144.782437,6661.26,7108.130975,78976.10,93195.32055
02Mar1984,2107,2559.450791,3514,3550.627161,0,0,286557.9679,267361.4466,0.73,0.700997727,4142.00,4143.910168,4142.82,4144.782241,6661.26,6833.821528,79055.94,93581.11149
03Mar1984,2342,2559.450791,3748,3492.42299,0,0,286557.9679,267361.4466,0.74,0.704158062,4142.00,4143.917786,4142.83,4144.796946,6661.26,7088.997041,78741.79,93581.11149
04Mar1984,2316,2559.450791,3691,3509.672991,0,0,286557.9679,267361.4466,0.74,0.708704314,4142.00,4143.925192,4142.84,4144.805675,6661.26,7342.046092,78114.36,93703.80776
05Mar1984,2616,2559.450791,3846,3472.443828,0,0,286557.9679,267361.4466,0.75,0.713546021,4142.00,4143.919326,4142.85,4144.820024,6661.26,7592.968681,77667.81,95616.52232
06Mar1984,2509,2559.450791,3613,3477.786533,0,0,286557.9679,267361.4466,0.75,0.71656314,4142.00,4143.930677,4142.87,4144.831977,6661.26,7841.764806,76639.64,95616.52232
07Mar1984,2587,2259.450791,3647,2976.857355,0,0,286557.9679,267361.4466,0.76,0.721365004,4142.00,4143.920617,4142.88,4144.845299,6661.26,8088.434469,75842.81,97578.02834
08Mar1984,2685,1959.450791,3838,2761.774029,0,0,286557.9679,267361.4466,0.76,0.723230239,4142.00,4143.924472,4142.89,4144.872103,6661.26,8332.97767,74965.49,99417.67282
09Mar1984,2725,2272.159128,3943,3116.5657,0,0,286557.9679,267361.4466,0.77,0.727153221,4142.00,4143.940591,4142.91,4144.791213,6661.26,8575.394408,73838.27,100672.8731
10Mar1984,2812,909.5374394,4078,1873.469016,0,28.74919578,286557.9679,267361.4466,0.77,0.731738947,4142.00,4143.952396,4142.92,4144.943325,6661.26,8815.684683,72670.59,102124.5774
11Mar1984,2917,4920.832495,4224,5884.094135,0,28.74919578,286557.9679,267361.4466,0.77,0.735478844,4142.00,4143.99397,4142.93,4144.863774,6661.26,9053.848496,71381.10,103124.4636
12Mar1984,2747,4010.207375,4081,4996.510684,0,28.74919578,286557.9679,267361.4466,0.77,0.743522528,4142.00,4143.984982,4142.95,4144.90937,6661.26,9198.480886,69840.67,100994.2907
13Mar1984,2954,4010.207375,4352,4804.510668,0,28.74919578,286557.9679,267361.4466,0.77,0.742861404,4142.00,4143.974711,4142.96,4144.906618,6661.26,9432.391773,68580.86,100994.2907
14Mar1984,3007,4010.207375,4418,4686.206494,0,28.74919578,286557.9679,267361.4466,0.77,0.74030877,4142.00,4143.947926,4142.97,4144.900959,6661.26,9664.176198,66950.27,102969.9538
15Mar1984,3540,4010.207375,5241,4909.139827,0,28.74919578,286557.9679,267361.4466,0.77,0.735570422,4142.00,4143.936038,4142.98,4144.905478,6661.26,9893.83416,65262.98,104991.3193
16Mar1984,3707,3710.207375,5966,5118.759847,0,28.74919578,286557.9679,267361.4466,0.78,0.732713985,4142.00,4143.93762,4143.00,4144.913248,6661.26,10121.36566,62419.63,106631.8584
17Mar1984,3936,3710.207375,5724,4635.680676,0,28.74919578,286557.9679,267361.4466,0.78,0.730977732,4142.00,4143.934033,4143.01,4144.936608,6661.26,10346.7707,59276.77,108037.7446
18Mar1984,4708,3093.155395,6316,3722.328693,0,28.74919578,286557.9679,267361.4466,0.79,0.728678246,4142.00,4143.936999,4143.02,4144.974785,6661.26,10570.04927,55918.56,110446.0125
19Mar1984,4789,4763.755613,6278,5335.703909,0,28.74919578,286557.9679,267361.4466,0.80,0.727604489,4142.00,4143.954522,4143.04,4144.928599,6661.26,10791.20138,51070.05,113270.0557
20Mar1984,5125,1460.122554,6619,1996.054183,0,58.96929284,286557.9679,267361.4466,0.81,0.728316446,4142.00,4143.983165,4143.05,4145.070887,6661.26,11010.22703,46226.89,112269.5009
21Mar1984,5020,8077.002608,6600,8586.607703,0,58.96929284,286557.9679,267361.4466,0.82,0.731185007,4142.00,4144.063822,4143.06,4145.026116,6661.26,11227.12622,40913.01,112269.5009
22Mar1984,4839,6077.002608,6497,6614.970201,0,58.96929284,286557.9679,267361.4466,0.83,0.742860116,4143.00,4144.060969,4143.07,4145.015719,6661.26,11329.38655,36058.47,107377.6611
23Mar1984,4670,6077.002608,6323,6715.349375,0,58.96929284,286557.9679,267361.4466,0.84,0.741504586,4143.00,4144.048778,4143.09,4145.001958,6661.26,11542.03281,31999.61,107377.6611
24Mar1984,4740,6077.002608,6344,6640.411872,0,58.96929284,286557.9679,267361.4466,0.85,0.738157763,4143.00,4144.024574,4143.10,4144.989852,6661.26,11752.55261,28735.50,108388.448
25Mar1984,4833,1541.485838,6365,2202.365942,0,58.96929284,286557.9679,267361.4466,0.86,0.733768712,4143.00,4144.005602,4143.11,4145.065847,6661.26,11960.94595,25726.27,109455.4912
26Mar1984,4574,4244.346477,6255,4723.022722,4,62.93623499,286557.9679,267361.4466,0.87,0.731075476,4143.00,4144.062161,4143.11,4145.013054,6661.26,12167.21282,23007.71,110721.6335
27Mar1984,5509,1741.234023,7694,2365.314434,8,81.30751213,286557.9679,267361.4466,0.88,0.74081887,4143.00,4144.043589,4143.12,4145.170751,6661.26,11876.6814,21301.89,116492.7645
28Mar1984,5084,8273.752182,7403,9041.228425,12,85.27445428,286557.9679,267361.4466,0.89,0.739155127,4143.00,4144.123591,4143.12,4145.123001,6661.26,12078.69535,18034.84,116488.7975
29Mar1984,5324,6575.269048,7605,7305.357784,15,89.24139643,286557.9679,267361.4466,0.91,0.755159545,4143.00,4144.140545,4143.12,4145.112278,6661.26,12278.58283,16155.94,110038.1041
30Mar1984,5183,6575.269048,7371,7276.12862,19,93.20833858,286557.9679,267361.4466,0.92,0.761154183,4143.00,4144.124486,4143.12,4145.098851,6661.26,12476.34386,14290.52,110034.1371
31Mar1984,4734,6575.269048,6903,7296.694068,108,182.4645369,286557.9679,267361.4466,0.93,0.76131603,4143.00,4144.092765,4143.10,4145.095813,6661.26,12671.97842,13056.76,110968.7915
01Apr1984,5013,2109.606399,6821,2613.495012,196,280.0200495,394589.0801,300675.7441,0.94,0.759809544,4143.00,4144.055462,4143.10,4145.145295,6661.26,12865.48651,13055.66,112629.2167
02Apr1984,5245,4431.661854,6852,4855.008804,284,369.2762478,394589.0801,300675.7441,0.94,0.760100011,4143.00,4144.105379,4143.08,4145.095049,6658.21,13056.86815,12828.16,114140.2724
03Apr1984,4791,2382.979499,6538,2829.634776,372,466.8317604,394589.0801,300675.7441,0.95,0.775515563,4143.00,4144.054054,4143.08,4145.219008,6655.21,13153.66053,12371.10,120465.7976
04Apr1984,4545,6088.953162,6526,6604.730317,503,556.0879587,394589.0801,300675.7441,0.96,0.773683616,4143.00,4144.102896,4143.07,4145.152937,6651.09,13340.78924,12913.76,120578.4193
05Apr1984,4889,5413.857621,6725,5903.445118,865,772.2863058,394589.0801,300675.7441,0.96,0.790055024,4143.00,4144.102584,4143.07,4145.187006,6644.79,13419.37824,14222.00,118105.3305
06Apr1984,5073,5413.857621,6875,5907.982618,1228,988.4846529,394589.0801,300675.7441,0.96,0.79638068,4143.00,4144.09369,4143.07,4145.179925,6635.38,13602.25403,15372.38,118217.9523
07Apr1984,5192,5413.857621,6957,5944.899283,1590,1204.683,394589.0801,300675.7441,0.97,0.801385079,4143.00,4144.072531,4143.07,4145.189365,6622.08,13783.00335,16521.44,119373.8323
08Apr1984,5150,5413.857621,6972,5949.420116,1953,1420.881347,394589.0801,300675.7441,0.97,0.803506854,4143.00,4144.040673,4143.06,4145.162682,6604.18,13961.62621,17763.18,120477.7659
09Apr1984,4964,5413.857621,6947,6129.099287,2315,1637.079694,394589.0801,300675.7441,0.96,0.803837164,4143.00,4144.023228,4143.06,4145.152908,6581.10,14138.12261,19007.51,121590.6995
10Apr1984,4994,2475.077501,6901,3126.237523,2775,2096.487384,394589.0801,300675.7441,0.96,0.806049114,4143.00,4143.983433,4143.05,4145.171527,6552.34,14312.49254,20563.40,122776.8562
11Apr1984,4935,2475.077501,6830,3148.370856,3234,2487.231186,394589.0801,300675.7441,0.96,0.803450321,4143.00,4144.016467,4143.04,4145.21491,6517.53,14484.73601,21936.25,123971.9799
12Apr1984,4902,2614.278436,6691,3274.555126,3693,2877.974987,394589.0801,300675.7441,0.95,0.813645758,4143.00,4143.979547,4143.03,4145.14786,6476.34,14654.85302,23319.09,131357.8828
13Apr1984,4784,2645.253039,6482,3296.546394,4153,3337.382679,394589.0801,300675.7441,0.95,0.809922738,4143.00,4144.011189,4143.03,4145.292194,6428.56,14822.84357,24677.90,132529.2379
14Apr1984,4771,6184.716274,6347,6813.251299,4612,3728.126481,394589.0801,300675.7441,0.94,0.81720048,4143.00,4144.041178,4143.02,4145.222604,6374.04,14988.70765,26012.70,133468.3928
15Apr1984,4623,5768.01137,6281,6441.341196,5160,4196.225655,394589.0801,350000,0.94,0.822956032,4143.00,4144.04959,4143.02,4145.242934,6312.71,14953.42049,27242.52,129287.0311
16Apr1984,4689,5768.01137,6293,6335.895363,5707,4664.324828,394589.0801,350000,0.93,0.824933258,4143.00,4144.017551,4143.02,4145.211228,6244.54,15115.03165,28663.21,129098.1653
17Apr1984,4687,5768.01137,6308,6276.745362,6255,5132.424002,394589.0801,350000,0.93,0.819167525,4143.00,4143.9821,4143.02,4145.185272,6169.59,15274.51634,29858.29,130157.9521
18Apr1984,4648,2793.799703,6249,3199.079521,6803,5679.850264,394589.0801,350000,0.92,0.813797021,4143.00,4143.941952,4143.02,4145.212386,6087.97,15431.87458,30970.15,131306.5882
19Apr1984,4596,2193.799703,6185,2626.067024,7350,6227.276526,394589.0801,350000,0.91,0.805466582,4143.00,4143.956182,4143.00,4145.243233,5999.83,15587.10635,32103.93,132246.0756
20Apr1984,4398,2536.314053,6063,3035.875573,7955,6762.813716,394589.0801,350000,0.90,0.806051257,4143.00,4143.926762,4142.99,4145.206244,5905.37,15740.21166,33171.58,139287.21
21Apr1984,4284,1936.314053,5908,2524.071412,8560,7367.110987,394589.0801,350000,0.90,0.798736794,4143.00,4143.952325,4142.98,4145.314301,5804.83,15716.25661,34367.18,140049.606
22Apr1984,4201,2936.736618,5742,3442.852306,9165,7902.648177,394589.0801,350000,0.89,0.800643184,4143.00,4143.994827,4142.97,4145.229023,5698.49,15865.10899,35568.27,139715.9467
23Apr1984,4172,2336.736618,5576,2693.806468,9770,8506.945448,394589.0801,350000,0.89,0.805117599,4143.00,4144.005843,4142.95,4145.367493,5586.67,16011.83491,36758.84,140355.0868
24Apr1984,4164,5066.157562,5455,5437.719082,10375,9042.482638,394589.0801,350000,0.89,0.803859323,4143.00,4144.044082,4142.94,4145.281377,5469.70,16156.43437,37781.89,140021.4275
25Apr1984,4277,5066.157562,5417,5250.488515,11143,9710.91239,394589.0801,350000,0.88,0.808527293,4143.00,4144.059479,4142.94,4145.337267,5347.96,16298.90736,38713.76,136739.7296
26Apr1984,4389,5066.157562,5425,5231.48018,11910,10379.34214,394589.0801,350000,0.88,0.807931971,4143.00,4144.047759,4142.94,4145.330915,5221.83,16439.25389,39260.22,136406.0703
27Apr1984,4385,5066.157562,5320,5191.967682,12678,11047.77189,394589.0801,350000,0.88,0.803375354,4143.00,4144.019377,4142.95,4145.299628,5091.71,16577.47396,39769.03,136774.5191
28Apr1984,4128,5066.157562,5059,5322.467685,13445,11716.20165,394589.0801,350000,0.87,0.795733938,4143.00,4143.993641,4142.96,4145.27033,4958.02,16713.56757,40201.30,136771.6015
29Apr1984,3961,2519.521324,4813,2599.414768,14213,12482.65046,394589.0801,350000,0.87,0.7891088,4143.00,4143.957593,4142.97,4145.279466,4821.20,16847.53472,40771.19,136728.6237
30Apr1984,3773,2219.521324,4656,2344.981897,15072,13339.95787,394589.0801,350000,0.86,0.780596482,4143.00,4143.972091,4142.97,4145.296554,4681.67,16979.3754,41329.37,136609.6317
01May1984,3619,2539.413463,4428,2628.549781,15930,14197.26527,394589.0801,350000,0.86,0.781058395,4143.00,4143.93526,4142.97,4145.304727,4539.89,17109.08962,41897.47,141658.696
02May1984,3532,2239.413463,4290,2397.595619,16789,15054.57268,394589.0801,350000,0.86,0.772704056,4143.00,4143.94517,4142.97,4145.319137,4396.29,17106.96316,42146.50,141883.7829
03May1984,3506,2297.30599,4191,2450.488145,17648,15806.30822,394589.0801,350000,0.86,0.773011693,4142.00,4143.967204,4142.96,4145.291208,4251.31,17232.42445,42400.46,141844.9824
04May1984,3382,2382.246027,4055,2492.019845,18506,16663.61563,394589.0801,350000,0.86,0.775087478,4142.00,4143.992631,4142.95,4145.361398,4105.39,17355.75928,42644.33,141705.5736
05May1984,3233,2318.513304,3999,2542.421273,19418,17530.39249,394589.0801,350000,0.86,0.778048701,4142.00,4144.025166,4142.95,4145.283206,3958.97,17476.96765,42898.12,141155.716
06May1984,3211,2248.102935,3980,2564.106742,20329,18440.80571,394589.0801,350000,0.86,0.782413123,4142.00,4144.053053,4142.96,4145.414783,3812.46,17413.38013,43308.45,141085.7615
07May1984,3227,3705.043365,3958,4000.451338,21240,19307.58257,394589.0801,350000,0.86,0.785933401,4143.00,4144.08212,4142.96,4145.314844,3666.28,17530.33557,43757.08,140420.8626
08May1984,3299,3405.887771,3955,3656.295744,22151,20174.35943,394589.0801,350000,0.87,0.7904253,4143.00,4144.116669,4142.95,4145.409221,3520.83,17645.16455,44185.90,136101.3536
09May1984,3396,3405.887771,4024,3579.070742,23062,21041.13629,394589.0801,350000,0.87,0.796167914,4143.00,4144.129308,4142.95,4145.408083,3376.49,17757.86707,44523.95,134522.746
10May1984,3505,3405.887771,4122,3571.18192,24124,21959.4834,394589.0801,350000,0.87,0.798853714,4143.00,4144.148421,4142.94,4145.407064,3233.63,17782.70758,44761.50,132500.4249
11May1984,3542,2805.887771,4180,3032.731926,25186,22877.8305,394589.0801,350000,0.87,0.802835704,4143.00,4144.164266,4142.95,4145.413619,3092.61,17769.07452,44992.21,130462.6601
12May1984,3518,3239.01165,4227,3470.539138,26248,23796.17761,394589.0801,350000,0.87,0.806189454,4142.00,4144.17946,4142.95,4145.309896,2953.75,17875.39765,45211.46,129746.1909
13May1984,3426,3646.025345,4242,4023.961167,27310,24714.52472,394589.0801,350000,0.87,0.809959634,4142.00,4144.18716,4142.95,4145.3147,2817.36,17609.14047,45515.29,129502.5971
14May1984,3401,3559.038277,4246,3973.6116,28371,25632.87183,394589.0801,350000,0.87,0.812696977,4142.00,4144.211767,4142.95,4145.407266,2683.73,17638.54126,46009.37,126672.2736
15May1984,3479,3601.650001,4238,3923.158971,29812,26943.94621,394589.0801,350000,0.87,0.817841231,4142.00,4144.227424,4142.95,4145.406949,2553.14,17738.485,46540.98,124840.0839
16May1984,3470,3601.650001,4160,3886.108968,31253,28255.02059,394589.0801,350000,0.87,0.820987774,4142.00,4144.238373,4142.96,4145.401053,2425.82,17836.30228,46816.79,122934.6109
17May1984,3452,3301.650001,4052,3599.375638,32694,29566.09497,394589.0801,350000,0.87,0.823363793,4142.00,4144.251457,4142.96,4145.397562,2301.98,17905.67904,47027.81,120636.1411
18May1984,3411,2701.650001,3940,2996.642307,34135,30877.16935,394589.0801,350000,0.86,0.825675717,4142.00,4144.268011,4142.95,4145.408691,2181.84,17999.2434,47199.36,118827.4894
19May1984,3411,3491.190993,3859,3557.037454,35575,32188.24373,394589.0801,350000,0.86,0.828141252,4142.00,4144.289632,4142.95,4145.309871,2065.54,18090.68129,47298.64,117718.2929
20May1984,3439,3659.820964,3830,3674.805008,37226,33727.41728,394589.0801,350000,0.85,0.830718648,4142.00,4144.321999,4142.94,4145.3124,1953.24,18179.99272,47337.01,114375.6425
21May1984,3406,3782.236971,3811,3747.796024,38877,35292.10186,394589.0801,350000,0.85,0.834801469,4142.00,4144.352103,4142.94,4145.312289,1845.05,18267.17769,47243.31,111092.1881
22May1984,3360,3782.236971,3753,3801.775189,40528,36831.27541,394589.0801,350000,0.85,0.838114052,4142.00,4144.379279,4142.94,4145.398137,1741.07,18245.17008,47148.33,107776.5135
23May1984,3309,3482.236971,3672,3555.233531,42178,38370.44897,394589.0801,350000,0.85,0.840524577,4142.00,4144.398847,4142.93,4145.391518,1641.35,18222.06905,47052.09,104579.0705
24May1984,3245,3482.236971,3589,3520.354356,43829,39909.62252,394589.0801,350000,0.84,0.8414728,4142.00,4144.425573,4142.93,4145.398758,1545.94,18302.87463,46954.57,101934.031
25May1984,3227,3482.236971,3515,3530.287614,45678,41581.68863,394589.0801,350000,0.84,0.842964397,4142.00,4144.449626,4142.93,4145.393698,1454.86,18310.47102,46855.77,98940.24777
26May1984,3224,3482.236971,3466,3542.404282,47531,43253.75475,394589.0801,350000,0.84,0.844293157,4142.00,4144.468943,4142.93,4145.382816,1368.08,18362.99062,46719.48,95881.61348
27May1984,3213,3482.236971,3426,3475.854278,49384,44925.82087,394589.0801,350000,0.84,0.846119552,4142.00,4144.492073,4142.93,4145.374898,1285.59,18437.41681,46580.99,92553.75588
28May1984,3203,3482.236971,3390,3462.812611,51253,46597.88698,394589.0801,350000,0.84,0.848527088,4142.00,4144.49759,4142.92,4145.36671,1207.32,18509.71654,46441.03,91083.5677
29May1984,3077,3482.236971,3272,3466.49178,53158,48269.9531,394589.0801,350000,0.85,0.848442517,4142.00,4144.499547,4142.92,4145.357032,1133.20,18579.8898,46296.63,89895.21424
30May1984,3093,3182.236971,3219,3011.306172,55519,50136.26212,394589.0801,350000,0.85,0.848493736,4142.00,4144.495851,4142.92,4145.343545,1063.12,18647.93661,46144.02,88574.86078
31May1984,3018,2942.178189,3102,2724.155715,57952,52024.57116,394589.0801,350000,0.85,0.848208775,4142.00,4144.504362,4142.93,4145.342774,996.96,18713.85695,45904.68,87103.13994
01Jun1984,2764,3547.872415,2830,3320.262442,60382,53933.8802,394589.0801,350000,0.86,0.85006988,4142.00,4144.50658,4142.95,4145.323656,934.60,18777.65083,45650.09,85438.70885
02Jun1984,2623,3602.237702,2723,3356.494395,62817,55875.5446,394589.0801,350000,0.86,0.851487655,4142.00,4144.510442,4142.96,4145.307095,875.87,18839.31824,45428.79,82751.43061
03Jun1984,2507,3507.778265,2577,3362.793299,65233,58637.6553,394589.0801,350000,0.87,0.853780986,4142.00,4144.507955,4142.97,4145.288255,820.61,18898.8592,45204.91,81043.99951
04Jun1984,2359,3542.774732,2440,3392.028446,67541,61342.65621,394589.0801,350000,0.87,0.855635226,4142.00,4144.5007,4142.98,4145.264434,768.64,18956.27369,44982.29,79309.34801
05Jun1984,2310,3501.048388,2451,3390.631268,69728,64047.65712,394589.0801,350000,0.88,0.857071034,4142.00,4144.475033,4142.98,4145.23824,719.75,19011.56172,44776.93,79229.55698
06Jun1984,2231,3371.807095,2508,3349.725919,71718,66750.82641,394589.0801,350000,0.88,0.856683962,4142.00,4144.453892,4142.99,4145.216154,673.76,19064.72328,44591.15,79110.85919
07Jun1984,2207,3298.639336,2501,3365.224813,73709,69454.12797,394589.0801,350000,0.88,0.857329129,4142.00,4144.436045,4142.99,4145.197592,630.44,19115.75838,44438.46,79020.79448
08Jun1984,2229,3342.575494,2489,3374.531824,75700,72157.11543,394589.0801,350000,0.89,0.858443482,4142.00,4144.426762,4142.99,4145.188084,589.58,19164.66702,44284.16,78990.67274
09Jun1984,2260,3407.934825,2524,3430.769138,77295,74044.87832,394589.0801,350000,0.90,0.862225326,4143.00,4144.417859,4142.99,4145.179572,550.96,19211.4492,44128.23,79025.12789
10Jun1984,2289,3463.95132,2541,3479.739807,78891,75932.64119,394589.0801,350000,0.90,0.866173631,4143.00,4144.409924,4142.99,4145.171484,514.38,19256.10492,44041.90,79003.69928
11Jun1984,2374,3441.185761,2558,3472.424233,80487,77820.40407,394589.0801,350000,0.91,0.870083132,4143.00,4144.398252,4142.97,4145.160572,479.60,19298.63417,43954.26,79072.43564
12Jun1984,2408,3374.967542,2583,3505.093535,82082,79708.16696,394589.0801,350000,0.92,0.873694065,4143.00,4144.385975,4142.95,4145.149065,446.43,19339.03696,43865.29,79141.4615
13Jun1984,2446,3415.07464,2595,3516.342288,83678,81595.92983,394589.0801,350000,0.92,0.877112161,4143.00,4144.371321,4142.93,4145.136574,414.67,19377.31328,43774.97,79353.20641
14Jun1984,2416,3300.429416,2618,3539.653443,85367,83542.65908,394589.0801,350000,0.92,0.878749378,4143.00,4144.360054,4142.90,4145.124004,384.12,19413.46315,43683.31,79207.19434
15Jun1984,2464,3302.622677,2660,3549.971703,87057,85489.27262,394589.0801,350000,0.93,0.88199518,4143.00,4144.349555,4142.88,4145.112192,354.61,19447.48655,43572.93,79060.9346
16Jun1984,2499,3369.94527,2681,3569.077617,88747,87436.52255,394589.0801,350000,0.93,0.885184025,4143.00,4144.332901,4142.85,4145.094159,325.99,19479.38349,43461.09,78903.01737
17Jun1984,2511,3369.940791,2664,3590.733015,90438,89384.81074,394589.0801,350000,0.93,0.887371112,4143.00,4144.313752,4142.82,4145.073658,298.13,19509.15397,43347.80,78745.66135
18Jun1984,2524,2369.940791,2680,2596.339816,92128,91331.978,394589.0801,350000,0.94,0.888809629,4143.00,4144.294203,4142.79,4145.071721,270.93,19536.79798,43232.83,78588.72918
19Jun1984,2837,3912.498388,2729,3633.737112,94811,94283.45494,394589.0801,350000,0.94,0.889192315,4143.00,4144.278007,4142.77,4145.035242,244.29,19562.31553,43116.59,78432.19085
20Jun1984,2836,2912.498388,2710,2681.828779,97421,97234.93187,394589.0801,350000,0.94,0.890906284,4143.00,4144.221489,4142.74,4145.014785,218.19,19560.18907,42811.27,80283.8221
